_FieldNrShort,_FieldNr,_PlantNr,_Rec_id,iv_id,Flw_dt,Sex_cm,SexRev_dt,SSet_dt,_PlotComments,_pi_pd_SubLocation,_WhoObserved,GrowerName,GrowerLocation,_DateObserved,_HarvestNr,_DateHarvested,_ObservationNr,_BookComments,GCEntryID,GCExportID
129723,B24_129723,3,280747854,278584527,01/08/2025,554,01/21/2025,01/22/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-7e,596f2c859df94355bdc2e3c1d43668e4-0
129730,B24_129730,1,280747855,278574713,12/17/2024,5433,12/23/2024,12/28/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-7f,596f2c859df94355bdc2e3c1d43668e4-0
129730,B24_129730,2,280747856,278574713,12/23/2024,555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-80,596f2c859df94355bdc2e3c1d43668e4-0
129730,B24_129730,3,280747857,278574713,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-81,596f2c859df94355bdc2e3c1d43668e4-0
129730,B24_129730,4,280747858,278574713,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-82,596f2c859df94355bdc2e3c1d43668e4-0
129758,B24_129758,1,280747859,278575301,12/23/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-83,596f2c859df94355bdc2e3c1d43668e4-0
129758,B24_129758,2,280747860,278575301,,55554,01/04/2025,01/07/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-84,596f2c859df94355bdc2e3c1d43668e4-0
129758,B24_129758,3,280747861,278575301,12/12/2024,55554,01/08/2025,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-85,596f2c859df94355bdc2e3c1d43668e4-0
129758,B24_129758,4,280747862,278575301,12/12/2024,55554,01/08/2025,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-86,596f2c859df94355bdc2e3c1d43668e4-0
129758,B24_129758,5,280747863,278575301,12/12/2024,55554,01/04/2025,01/07/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-87,596f2c859df94355bdc2e3c1d43668e4-0
129760,B24_129760,1,280747864,278575305,12/04/2024,33311,,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-88,596f2c859df94355bdc2e3c1d43668e4-0
129760,B24_129760,2,280747865,278575305,11/20/2024,53221,11/27/2024,12/17/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-89,596f2c859df94355bdc2e3c1d43668e4-0
129760,B24_129760,3,280747866,278575305,12/12/2024,31111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8a,596f2c859df94355bdc2e3c1d43668e4-0
129760,B24_129760,4,280747867,278575305,12/01/2024,21111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8b,596f2c859df94355bdc2e3c1d43668e4-0
129760,B24_129760,5,280747868,278575305,12/02/2024,22111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8c,596f2c859df94355bdc2e3c1d43668e4-0
129766,B24_129766,1,280747869,278575319,12/05/2024,33222,,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8d,596f2c859df94355bdc2e3c1d43668e4-0
129766,B24_129766,2,280747870,278575319,11/27/2024,53322,12/03/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8e,596f2c859df94355bdc2e3c1d43668e4-0
129768,B24_129768,1,280747871,278575323,12/12/2024,53322,12/22/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-8f,596f2c859df94355bdc2e3c1d43668e4-0
129768,B24_129768,2,280747872,278575323,12/03/2024,33222,,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-90,596f2c859df94355bdc2e3c1d43668e4-0
129768,B24_129768,3,280747873,278575323,11/20/2024,52211,11/27/2024,12/05/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-91,596f2c859df94355bdc2e3c1d43668e4-0
129768,B24_129768,4,280747874,278575323,,32111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-92,596f2c859df94355bdc2e3c1d43668e4-0
129768,B24_129768,5,280747875,278575323,12/02/2024,11111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-93,596f2c859df94355bdc2e3c1d43668e4-0
129770,B24_129770,1,280747876,278575328,11/27/2024,55554,12/22/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-94,596f2c859df94355bdc2e3c1d43668e4-0
129770,B24_129770,2,280747877,278575328,11/19/2024,55555,,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-95,596f2c859df94355bdc2e3c1d43668e4-0
129770,B24_129770,3,280747878,278575328,11/27/2024,55554,12/22/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-96,596f2c859df94355bdc2e3c1d43668e4-0
129770,B24_129770,4,280747879,278575328,11/27/2024,55553,12/22/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-97,596f2c859df94355bdc2e3c1d43668e4-0
129775,B24_129775,1,280747880,278575338,12/10/2024,21111,,12/29/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-98,596f2c859df94355bdc2e3c1d43668e4-0
129775,B24_129775,2,280747881,278575338,12/12/2024,55554,01/04/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-99,596f2c859df94355bdc2e3c1d43668e4-0
129775,B24_129775,3,280747882,278575338,12/12/2024,55554,01/05/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9a,596f2c859df94355bdc2e3c1d43668e4-0
129775,B24_129775,4,280747883,278575338,12/12/2024,55543,12/23/2024,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9b,596f2c859df94355bdc2e3c1d43668e4-0
129775,B24_129775,5,280747884,278575338,12/21/2024,544,12/29/2024,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9c,596f2c859df94355bdc2e3c1d43668e4-0
129781,B24_129781,1,280747885,278575387,12/18/2024,5554,01/07/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9d,596f2c859df94355bdc2e3c1d43668e4-0
129781,B24_129781,2,280747886,278575387,12/12/2024,55554,01/04/2025,01/07/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9e,596f2c859df94355bdc2e3c1d43668e4-0
129781,B24_129781,3,280747887,278575387,12/12/2024,55554,01/05/2025,01/07/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-9f,596f2c859df94355bdc2e3c1d43668e4-0
129781,B24_129781,4,280747888,278575387,11/27/2024,55444,,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a0,596f2c859df94355bdc2e3c1d43668e4-0
129781,B24_129781,5,280747889,278575387,12/17/2024,55554,01/14/2025,01/15/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a1,596f2c859df94355bdc2e3c1d43668e4-0
129819,B24_129819,1,280747890,278575787,12/03/2024,55554,12/29/2024,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a2,596f2c859df94355bdc2e3c1d43668e4-0
129819,B24_129819,2,280747891,278575787,11/20/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a3,596f2c859df94355bdc2e3c1d43668e4-0
129819,B24_129819,3,280747892,278575787,11/20/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a4,596f2c859df94355bdc2e3c1d43668e4-0
129829,B24_129829,1,280747893,278576114,,555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a5,596f2c859df94355bdc2e3c1d43668e4-0
129829,B24_129829,2,280747894,278576114,,,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a6,596f2c859df94355bdc2e3c1d43668e4-0
129829,B24_129829,3,280747895,278576114,12/04/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a7,596f2c859df94355bdc2e3c1d43668e4-0
129829,B24_129829,4,280747896,278576114,12/18/2024,55555,,01/15/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a8,596f2c859df94355bdc2e3c1d43668e4-0
129852,B24_129852,1,280747897,278576908,11/27/2024,55544,,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-a9,596f2c859df94355bdc2e3c1d43668e4-0
129852,B24_129852,2,280747898,278576908,12/03/2024,54444,,12/20/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-aa,596f2c859df94355bdc2e3c1d43668e4-0
129852,B24_129852,3,280747899,278576908,12/04/2024,54333,,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ab,596f2c859df94355bdc2e3c1d43668e4-0
129872,B24_129872,1,280747900,278576986,12/02/2024,55533,12/21/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ac,596f2c859df94355bdc2e3c1d43668e4-0
129872,B24_129872,2,280747901,278576986,12/12/2024,55444,12/22/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ad,596f2c859df94355bdc2e3c1d43668e4-0
129872,B24_129872,3,280747902,278576986,12/17/2024,55533,12/29/2024,01/01/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ae,596f2c859df94355bdc2e3c1d43668e4-0
129872,B24_129872,4,280747903,278576986,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-af,596f2c859df94355bdc2e3c1d43668e4-0
129872,B24_129872,5,280747904,278576986,12/12/2024,55322,12/20/2024,12/21/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b0,596f2c859df94355bdc2e3c1d43668e4-0
129886,B24_129886,1,280747905,278577352,11/20/2024,54332,11/27/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b1,596f2c859df94355bdc2e3c1d43668e4-0
129886,B24_129886,2,280747906,278577352,12/17/2024,5554,01/07/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b2,596f2c859df94355bdc2e3c1d43668e4-0
129887,B24_129887,1,280747907,278577362,,,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b3,596f2c859df94355bdc2e3c1d43668e4-0
129887,B24_129887,2,280747908,278577362,12/23/2024,55433,01/07/2025,01/12/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b4,596f2c859df94355bdc2e3c1d43668e4-0
129887,B24_129887,3,280747909,278577362,12/23/2024,55433,01/08/2025,01/15/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b5,596f2c859df94355bdc2e3c1d43668e4-0
129887,B24_129887,4,280747910,278577362,01/08/2025,5,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b6,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,1,280747911,278577399,11/27/2024,21111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b7,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,2,280747912,278577399,11/27/2024,21111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b8,596f2c859df94355bdc2e3c1d43668e4-0
129903,B24_129903,3,280747913,278577399,11/27/2024,11111,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-b9,596f2c859df94355bdc2e3c1d43668e4-0
129953,B24_129953,1,280747914,278578163,12/03/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ba,596f2c859df94355bdc2e3c1d43668e4-0
129953,B24_129953,2,280747915,278578163,12/12/2024,22211,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bb,596f2c859df94355bdc2e3c1d43668e4-0
129953,B24_129953,3,280747916,278578163,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bc,596f2c859df94355bdc2e3c1d43668e4-0
129953,B24_129953,4,280747917,278578163,12/03/2024,43222,,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bd,596f2c859df94355bdc2e3c1d43668e4-0
129953,B24_129953,5,280747918,278578163,12/17/2024,5211,12/20/2024,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-be,596f2c859df94355bdc2e3c1d43668e4-0
129976,B24_129976,1,280747919,278578556,11/27/2024,5333,12/03/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-bf,596f2c859df94355bdc2e3c1d43668e4-0
129976,B24_129976,2,280747920,278578556,11/27/2024,5321,12/02/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c0,596f2c859df94355bdc2e3c1d43668e4-0
129976,B24_129976,3,280747921,278578556,11/27/2024,53311,12/03/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c1,596f2c859df94355bdc2e3c1d43668e4-0
129976,B24_129976,4,280747922,278578556,11/27/2024,52211,,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c2,596f2c859df94355bdc2e3c1d43668e4-0
129986,B24_129986,1,280747923,278578600,12/11/2024,55322,12/20/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c3,596f2c859df94355bdc2e3c1d43668e4-0
129986,B24_129986,2,280747924,278578600,12/18/2024,5542,12/25/2024,12/27/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c4,596f2c859df94355bdc2e3c1d43668e4-0
129986,B24_129986,3,280747925,278578600,12/18/2024,3322,,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c5,596f2c859df94355bdc2e3c1d43668e4-0
129986,B24_129986,4,280747926,278578600,12/18/2024,55,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c6,596f2c859df94355bdc2e3c1d43668e4-0
129986,B24_129986,5,280747927,278578600,12/18/2024,53222,12/22/2024,12/29/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c7,596f2c859df94355bdc2e3c1d43668e4-0
130003,B24_130003,1,280747928,278578868,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c8,596f2c859df94355bdc2e3c1d43668e4-0
130003,B24_130003,2,280747929,278578868,,55,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-c9,596f2c859df94355bdc2e3c1d43668e4-0
130003,B24_130003,3,280747930,278578868,12/18/2024,55554,01/15/2025,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ca,596f2c859df94355bdc2e3c1d43668e4-0
130048,B24_130048,1,280747931,278579672,12/12/2024,33,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-cb,596f2c859df94355bdc2e3c1d43668e4-0
130048,B24_130048,2,280747932,278579672,12/18/2024,3,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-cc,596f2c859df94355bdc2e3c1d43668e4-0
130048,B24_130048,3,280747933,278579672,11/27/2024,55333,,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-cd,596f2c859df94355bdc2e3c1d43668e4-0
130048,B24_130048,4,280747934,278579672,12/03/2024,53333,,12/20/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ce,596f2c859df94355bdc2e3c1d43668e4-0
130050,B24_130050,1,280747935,278579678,11/20/2024,55555,,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-cf,596f2c859df94355bdc2e3c1d43668e4-0
130050,B24_130050,2,280747936,278579678,12/04/2024,55555,,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d0,596f2c859df94355bdc2e3c1d43668e4-0
130051,B24_130051,1,280747937,278579686,12/18/2024,52222,12/21/2024,12/27/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d1,596f2c859df94355bdc2e3c1d43668e4-0
130051,B24_130051,2,280747938,278579686,12/12/2024,52222,12/20/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d2,596f2c859df94355bdc2e3c1d43668e4-0
130051,B24_130051,3,280747939,278579686,12/03/2024,3332,,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d3,596f2c859df94355bdc2e3c1d43668e4-0
130051,B24_130051,4,280747940,278579686,12/18/2024,55433,12/29/2024,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d4,596f2c859df94355bdc2e3c1d43668e4-0
130051,B24_130051,5,280747941,278579686,11/27/2024,54433,12/04/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d5,596f2c859df94355bdc2e3c1d43668e4-0
130053,B24_130053,1,280747942,278579694,11/27/2024,55333,,12/20/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d6,596f2c859df94355bdc2e3c1d43668e4-0
130053,B24_130053,2,280747943,278579694,12/22/2024,444,,01/05/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d7,596f2c859df94355bdc2e3c1d43668e4-0
130053,B24_130053,3,280747944,278579694,12/18/2024,55433,12/27/2024,01/11/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d8,596f2c859df94355bdc2e3c1d43668e4-0
130053,B24_130053,4,280747945,278579694,12/12/2024,55543,12/26/2024,12/29/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-d9,596f2c859df94355bdc2e3c1d43668e4-0
130053,B24_130053,5,280747946,278579694,12/12/2024,33333,,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-da,596f2c859df94355bdc2e3c1d43668e4-0
130064,B24_130064,1,280747947,278580158,11/20/2024,55554,12/21/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-db,596f2c859df94355bdc2e3c1d43668e4-0
130064,B24_130064,2,280747948,278580158,11/20/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-dc,596f2c859df94355bdc2e3c1d43668e4-0
130064,B24_130064,3,280747949,278580158,11/20/2024,55555,,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-dd,596f2c859df94355bdc2e3c1d43668e4-0
130064,B24_130064,4,280747950,278580158,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-de,596f2c859df94355bdc2e3c1d43668e4-0
130064,B24_130064,5,280747951,278580158,11/19/2024,55555,,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-df,596f2c859df94355bdc2e3c1d43668e4-0
130071,B24_130071,1,280747952,278580526,11/27/2024,32111,,12/05/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e0,596f2c859df94355bdc2e3c1d43668e4-0
130071,B24_130071,2,280747953,278580526,11/27/2024,32111,,12/04/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e1,596f2c859df94355bdc2e3c1d43668e4-0
130071,B24_130071,3,280747954,278580526,11/20/2024,53222,11/27/2024,12/04/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e2,596f2c859df94355bdc2e3c1d43668e4-0
130071,B24_130071,4,280747955,278580526,11/27/2024,53332,12/03/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e3,596f2c859df94355bdc2e3c1d43668e4-0
130086,B24_130086,1,280747956,278580945,12/04/2024,54322,12/12/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e4,596f2c859df94355bdc2e3c1d43668e4-0
130086,B24_130086,2,280747957,278580945,12/04/2024,5533,12/11/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e5,596f2c859df94355bdc2e3c1d43668e4-0
130086,B24_130086,3,280747958,278580945,11/27/2024,55532,12/18/2024,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e6,596f2c859df94355bdc2e3c1d43668e4-0
130086,B24_130086,4,280747959,278580945,11/27/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e7,596f2c859df94355bdc2e3c1d43668e4-0
130098,B24_130098,1,280747960,278581377,01/07/2025,533,01/11/2025,01/17/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e8,596f2c859df94355bdc2e3c1d43668e4-0
130098,B24_130098,2,280747961,278581377,12/23/2024,55322,01/03/2025,01/17/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-e9,596f2c859df94355bdc2e3c1d43668e4-0
130098,B24_130098,3,280747962,278581377,12/22/2024,55333,,01/11/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ea,596f2c859df94355bdc2e3c1d43668e4-0
130098,B24_130098,4,280747963,278581377,12/12/2024,55422,12/22/2024,12/29/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-eb,596f2c859df94355bdc2e3c1d43668e4-0
130112,B24_130112,1,280747964,278582779,12/12/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ec,596f2c859df94355bdc2e3c1d43668e4-0
130112,B24_130112,2,280747965,278582779,12/18/2024,5554,01/07/2025,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ed,596f2c859df94355bdc2e3c1d43668e4-0
130112,B24_130112,3,280747966,278582779,12/18/2024,55554,01/14/2025,01/15/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ee,596f2c859df94355bdc2e3c1d43668e4-0
130114,B24_130114,1,280747967,278582788,12/12/2024,55554,01/06/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-ef,596f2c859df94355bdc2e3c1d43668e4-0
130114,B24_130114,2,280747968,278582788,12/12/2024,55554,01/04/2025,12/30/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f0,596f2c859df94355bdc2e3c1d43668e4-0
130114,B24_130114,3,280747969,278582788,12/12/2024,555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f1,596f2c859df94355bdc2e3c1d43668e4-0
130114,B24_130114,4,280747970,278582788,12/12/2024,55554,01/07/2025,01/08/2025,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f2,596f2c859df94355bdc2e3c1d43668e4-0
130119,B24_130119,1,280747971,278583034,11/27/2024,55554,12/22/2024,12/23/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f3,596f2c859df94355bdc2e3c1d43668e4-0
130119,B24_130119,2,280747972,278583034,11/20/2024,55555,,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f4,596f2c859df94355bdc2e3c1d43668e4-0
130119,B24_130119,3,280747973,278583034,11/20/2024,52221,11/27/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f5,596f2c859df94355bdc2e3c1d43668e4-0
130119,B24_130119,4,280747974,278583034,11/20/2024,52222,11/27/2024,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f6,596f2c859df94355bdc2e3c1d43668e4-0
130119,B24_130119,5,280747975,278583034,11/20/2024,55555,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f7,596f2c859df94355bdc2e3c1d43668e4-0
130133,B24_130133,1,280747976,278583087,12/03/2024,5532,12/18/2024,12/12/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f8,596f2c859df94355bdc2e3c1d43668e4-0
130133,B24_130133,2,280747977,278583087,12/04/2024,53322,12/11/2024,12/18/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-f9,596f2c859df94355bdc2e3c1d43668e4-0
130137,B24_130137,1,280747978,278583310,12/18/2024,32222,,12/27/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-fa,596f2c859df94355bdc2e3c1d43668e4-0
130137,B24_130137,2,280747979,278583310,12/04/2024,55522,12/20/2024,12/22/2024,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-fb,596f2c859df94355bdc2e3c1d43668e4-0
130137,B24_130137,3,280747980,278583310,12/12/2024,55,,,,Pe15,,,,01/30/2025,,,,,596f2c859df94355bdc2e3c1d43668e4-0-fc,596f2c859df94355bdc2e3c1d43668e4-0
